Substrate,Product,Boronic Ester,Active Catalyst-Ligand,Catalyst,Ligand,Buried_Vol,PyramidalizationAR,PyramidalizationG,SASA_area,SASA_vol,Sterimol_L,SterimolB_1,Sterimol_B_5,Buried_Sterimol_L,Buried_SterimolB_1,Buried_Sterimol_B_5,Hirshfeld Heavy Atom Charge,CM5 Charge,Hirshfeld Carbon Charge,Hirshfeld Hydrogen Charge,ESP Heavy Atom Charge,ESP Carbon Charge,ESP Hydrogen Charge,NPA Carbon Charge,NPA Hydrogen Charge,MBS Heavy Atom Charge,MBS Carbon Charge,MBS Hydrogen Charge,Mulliken Heavy Charge,Mulliken Carbon Charge,Mulliken Hydrogen Charge,Solvent,Temp,Aliphatic Atom Count,Aliphatic Bond Count,Aliphatic Ring Count,Aromatic Atom Count,Aromatic Bond Count,Aromatic Ring Count,Steric Effect Index,Atomic_Polarizability,Balaban Index,Chain Atom Count,Distance Degree,Dreiding Energy,Eccentricity,Harary Index,Hydrogen Acceptor Count,Hydrogen Acceptor Site Count,Heteroatom Aromatic Ring Count,Hydrogen Donor Count,Hydrogen Donor Site Count,Hyper Wiener Index,Largest Ring Size,Max Projection Area,Max Projection Radius,MaxZ,Moleculare Polarizability,Platt Index,Refractivity,Ring Atom Count,Rot Bond Count,Sigma Electronegativity,Wiener Index,Product_Ratio
"InChI=1S/C16H16ClNO2S/c1-20-16(19)15(12-4-2-3-5-13(12)17)18-8-6-14-11(10-18)7-9-21-14/h2-5,7,9,15H,6,8,10H2,1H3/t15-/m0/s1","InChI=1S/C22H27BClNO4S/c1-21(2)22(3,4)29-23(28-21)16-8-6-7-15(18(16)24)19(20(26)27-5)25-11-9-17-14(13-25)10-12-30-17/h6-8,10,12,19H,9,11,13H2,1-5H3/t19-/m0/s1",2,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.006813,0.00907,-0.047695,0.054509,0.036622,-0.057528,0.09415,-0.22154,0.22423,0.028574,-0.097231,0.125805,-0.124145,-0.269725,0.145581,3,25,10,12,1,11,11,2,2.78715242,1.116290667,1.495075345,6,79,64.39,7,73.08650794,2,2,1,0,0,2666,6,80.529599,6.083657867,8.665323199,32.98263872,70,84.927,15,4,8.354612672,867,0
"InChI=1S/C16H16ClNO2S/c1-20-16(19)15(12-4-2-3-5-13(12)17)18-8-6-14-11(10-18)7-9-21-14/h2-5,7,9,15H,6,8,10H2,1H3/t15-/m0/s1","InChI=1S/C22H27BClNO4S/c1-21(2)22(3,4)29-23(28-21)15-6-7-16(17(24)12-15)19(20(26)27-5)25-10-8-18-14(13-25)9-11-30-18/h6-7,9,11-12,19H,8,10,13H2,1-5H3/t19-/m0/s1",2,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.014006,0.014273,-0.039022,0.053028,-0.027076,-0.135018,0.107942,-0.18526,0.2114,0.01705,-0.097078,0.114128,-0.019511,-0.153076,0.133565,3,25,10,12,1,11,11,2,2.659177836,1.359456,1.495075345,6,77,64.39,7,73.08650794,2,2,1,0,0,2666,6,80.529599,6.083657867,8.665323199,32.98263872,70,84.927,15,4,8.427222365,867,0
"InChI=1S/C16H16ClNO2S/c1-20-16(19)15(12-4-2-3-5-13(12)17)18-8-6-14-11(10-18)7-9-21-14/h2-5,7,9,15H,6,8,10H2,1H3/t15-/m0/s1","InChI=1S/C22H27BClNO4S/c1-21(2)22(3,4)29-23(28-21)15-6-7-17(24)16(12-15)19(20(26)27-5)25-10-8-18-14(13-25)9-11-30-18/h6-7,9,11-12,19H,8,10,13H2,1-5H3/t19-/m0/s1",2,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.006235,0.006537,-0.044929,0.051164,0.014387,-0.077794,0.092181,-0.2031,0.21082,0.006636,-0.10552,0.112156,-0.306923,-0.437513,0.130589,3,25,10,12,1,11,11,2,2.434957739,1.359456,1.495075345,6,105,64.39,9,73.08650794,2,2,1,0,0,2666,6,80.529599,6.083657867,8.665323199,32.98263872,70,84.927,15,4,8.320377808,867,0
"InChI=1S/C16H16ClNO2S/c1-20-16(19)15(12-4-2-3-5-13(12)17)18-8-6-14-11(10-18)7-9-21-14/h2-5,7,9,15H,6,8,10H2,1H3/t15-/m0/s1","InChI=1S/C22H27BClNO4S/c1-21(2)22(3,4)29-23(28-21)15-7-6-8-16(24)18(15)19(20(26)27-5)25-11-9-17-14(13-25)10-12-30-17/h6-8,10,12,19H,9,11,13H2,1-5H3/t19-/m0/s1",2,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.014727,0.026344,-0.035976,0.050703,-0.004559,-0.062803,0.058244,-0.17497,0.23359,0.041112,-0.096041,0.137153,-0.113451,-0.275378,0.161927,3,25,10,12,1,11,11,2,2.69266614,1.359456,1.495075345,6,90,64.39,8,73.08650794,2,2,1,0,0,2666,6,80.529599,6.083657867,8.665323199,32.98263872,70,84.927,15,4,8.560966982,867,0
"InChI=1S/C16H16ClNO2S/c1-20-16(19)15(12-4-2-3-5-13(12)17)18-8-6-14-11(10-18)7-9-21-14/h2-5,7,9,15H,6,8,10H2,1H3/t15-/m0/s1","InChI=1S/C22H27BClNO4S/c1-21(2)22(3,4)29-23(28-21)14-27-20(26)19(16-7-5-6-8-17(16)24)25-11-9-18-15(13-25)10-12-30-18/h5-8,10,12,19H,9,11,13-14H2,1-4H3/t19-/m0/s1",2,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.146347,0.207903,-0.007305,0.051292,0.20848,-0.028838,0.069652,-0.2154,0.18933,0.278185,-0.082667,0.121865,0.281933,-0.210193,0.168954,3,25,10,12,1,11,11,2,2.44110714,1.359456,1.495075345,6,92,64.39,8,73.08650794,2,2,1,0,0,2666,6,80.529599,6.083657867,8.665323199,32.98263872,70,84.927,15,4,8.279628373,867,0
"InChI=1S/C16H16ClNO2S/c1-20-16(19)15(12-4-2-3-5-13(12)17)18-8-6-14-11(10-18)7-9-21-14/h2-5,7,9,15H,6,8,10H2,1H3/t15-/m0/s1","InChI=1S/C22H27BClNO4S/c1-21(2)22(3,4)29-23(28-21)18-12-17-14(10-11-30-17)13-25(18)19(20(26)27-5)15-8-6-7-9-16(15)24/h6-11,18-19H,12-13H2,1-5H3/t18?,19-/m0/s1",2,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.060678,0.147858,-0.007243,0.028811,0.053169,-0.10225,0.043051,-0.15982,0.17505,0.132116,-0.035533,0.070973,0.030356,-0.289121,0.142091,3,25,10,12,1,11,11,2,3.981392146,1.359456,1.495075345,6,106,64.39,9,73.08650794,2,2,1,0,0,2666,6,80.529599,6.083657867,8.665323199,32.98263872,70,84.927,15,4,8.794072352,867,0
"InChI=1S/C16H16ClNO2S/c1-20-16(19)15(12-4-2-3-5-13(12)17)18-8-6-14-11(10-18)7-9-21-14/h2-5,7,9,15H,6,8,10H2,1H3/t15-/m0/s1","InChI=1S/C22H27BClNO4S/c1-21(2)22(3,4)29-23(28-21)16-13-25(12-14-10-11-30-19(14)16)18(20(26)27-5)15-8-6-7-9-17(15)24/h6-11,16,18H,12-13H2,1-5H3/t16?,18-/m0/s1",2,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.030007,0.042654,-0.056709,0.042859,0.158537,0.126238,0.016136,-0.40768,0.2166,0.060418,-0.142423,0.105586,0.266838,-0.076661,0.178201,3,25,10,12,1,11,11,2,2.721631728,1.359456,1.495075345,6,92,64.39,8,73.08650794,2,2,1,0,0,2666,6,80.529599,6.083657867,8.665323199,32.98263872,70,84.927,15,4,8.583945689,867,0
"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","InChI=1S/C14H21BO2/c1-10-7-11(2)9-12(8-10)15-16-13(3,4)14(5,6)17-15/h7-9H,1-6H3",1,7,3,1,41,1.059975887,9.242505361,814.3726979,1707.085805,6.090975728,5.055852313,9.141999739,6.090975728,5.055852313,7.624077211,-0.004202,-0.003962,-0.100893,0.032591,0.041258,-0.042339,0.083597,-0.18568,0.20125,-0.000876,-0.104925,0.104048,0.097308,-0.022796,0.120104,4,150,2,2,0,6,6,1,2.427662037,1.359456,2.230637658,2,15,19.38,4,16.08333333,0,0,0,0,0,110,6,44.61557782,4.479882834,4.839990364,13.92743174,20,36.1404,6,0,8.093188645,61,1
"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","InChI=1S/C14H21BO2/c1-10-7-8-12(11(2)9-10)15-16-13(3,4)14(5,6)17-15/h7-9H,1-6H3",1,7,3,1,41,1.059975887,9.242505361,814.3726979,1707.085805,6.090975728,5.055852313,9.141999739,6.090975728,5.055852313,7.624077211,-0.016539,-0.013594,-0.058335,0.041796,-0.120682,-0.232217,0.111534,-0.21631,0.20014,-0.022274,-0.121007,0.098734,-0.543247,-0.543247,0.113776,4,150,2,2,0,6,6,1,2.537037037,1.359456,2.230637658,2,13,19.38,3,16.08333333,0,0,0,0,0,110,6,44.61557782,4.479882834,4.839990364,13.92743174,20,36.1404,6,0,8.125036105,61,0
"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","InChI=1S/C14H21BO2/c1-10-8-7-9-11(2)12(10)15-16-13(3,4)14(5,6)17-15/h7-9H,1-6H3",1,7,3,1,41,1.059975887,9.242505361,814.3726979,1707.085805,6.090975728,5.055852313,9.141999739,6.090975728,5.055852313,7.624077211,-0.018439,-0.012399,-0.058278,0.03984,-0.198658,-0.339265,0.140608,-0.21068,0.19685,-0.031288,-0.124581,0.093293,-0.840194,-0.840194,0.107042,4,150,2,2,0,6,6,1,3.324074074,1.359456,2.230637658,2,13,19.38,3,16.08333333,0,0,0,0,0,110,6,44.61557782,4.479882834,4.839990364,13.92743174,20,36.1404,6,0,8.221505926,61,0
"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","InChI=1S/C14H21BO2/c1-11-7-6-8-12(9-11)10-15-16-13(2,3)14(4,5)17-15/h6-9H,10H2,1-5H3",1,7,3,1,41,1.059975887,9.242505361,814.3726979,1707.085805,6.090975728,5.055852313,9.141999739,6.090975728,5.055852313,7.624077211,0.025325,0.037013,-0.096213,0.039814,-0.037608,-0.212602,0.057497,-0.58596,0.2052,0.029216,-0.266121,0.095719,-0.101161,-0.543309,0.137867,4,150,2,2,0,6,6,1,2.361111111,1.359456,2.230637658,2,15,19.4,3,16.08333333,0,0,0,0,0,110,6,45.32495981,4.493695596,4.012010098,13.92743174,20,36.1404,6,0,8.180846431,61,0
"InChI=1S/C7H7ClS/c1-9-7-4-2-6(8)3-5-7/h2-5H,1H3","InChI=1S/C13H18BClO2S/c1-12(2)13(3,4)17-14(16-12)10-8-9(15)6-7-11(10)18-5/h6-8H,1-5H3",2,8,6,7,31.5,1.006798948,10.05547419,865.8848734,1670.053407,10.72075454,3.790305114,7.478541751,7.945193558,3.790305114,7.180500082,0.006612,0.007343,-0.047105,0.053718,-0.033043,-0.180042,0.146998,-0.20416,0.21696,0.014668,-0.102394,0.117062,-0.306653,-0.445657,0.139004,9,60,3,3,0,6,6,1,2.733029037,1.359456,1.938134885,3,17,20,3,19.06666667,0,0,0,0,0,187,6,48.74164119,5.517643798,5.223762373,17.06969706,22,43.6217,6,1,8.513325406,90,1
"InChI=1S/C7H7ClS/c1-9-7-4-2-6(8)3-5-7/h2-5H,1H3","InChI=1S/C13H18BClO2S/c1-12(2)13(3,4)17-14(16-12)10-8-9(18-5)6-7-11(10)15/h6-8H,1-5H3",2,8,6,7,31.5,1.006798948,10.05547419,865.8848734,1670.053407,10.72075454,3.790305114,7.478541751,7.945193558,3.790305114,7.180500082,0.013937,0.016336,-0.042966,0.056902,0.021868,-0.074504,0.096373,-0.21149,0.22477,0.035102,-0.091621,0.126723,-0.760733,-0.911181,0.150448,9,60,3,3,0,6,6,1,2.733029037,1.359456,1.938134885,3,17,20,3,19.06666667,0,0,0,0,0,187,6,48.74164119,5.517643798,5.223762373,17.06969706,22,43.6217,6,1,8.513325406,90,0
"InChI=1S/C7H7ClS/c1-9-7-4-2-6(8)3-5-7/h2-5H,1H3","InChI=1S/C13H18BClO2S/c1-12(2)13(3,4)17-14(16-12)9-18-11-7-5-10(15)6-8-11/h5-8H,9H2,1-4H3",2,8,6,7,31.5,1.006798948,10.05547419,865.8848734,1670.053407,10.72075454,3.790305114,7.478541751,7.945193558,3.790305114,7.180500082,0.054085,0.079505,-0.095707,0.055395,0.146853,-0.023856,0.112457,-0.71587,0.22899,0.088259,-0.271161,0.125433,0.13771,-0.401162,0.181818,9,60,3,3,0,6,6,1,2.686090174,1.359456,1.938134885,3,18,20,4,19.06666667,0,0,0,0,0,187,6,48.74164119,5.517643798,5.223762373,17.06969706,22,43.6217,6,1,8.59702057,90,0
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C13H19BO2/c1-12(2)13(3,4)16-14(15-12)10-11-8-6-5-7-9-11/h5-9H,10H2,1-4H3",2,7,3,1,41,1.059975887,9.242505361,814.3726979,1707.085805,6.090975728,5.055852313,9.141999739,6.090975728,5.055852313,7.624077211,0.027912,0.039331,-0.095987,0.042292,-0.03004,-0.203089,0.059199,-0.58973,0.21303,0.031851,-0.260045,0.10204,-0.20213,-0.646988,0.16583,3,150,1,10,0,6,6,1,2.302662037,1.359456,1.819643957,1,13,15.67,4,12.91666667,0,0,0,0,0,71,6,39.65146899,4.117707684,3.939927458,12.16511028,16,31.0992,6,0,8.138283055,42,1
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C13H19BO2/c1-10-8-6-7-9-11(10)14-15-12(2,3)13(4,5)16-14/h6-9H,1-5H3",2,7,3,1,41,1.059975887,9.242505361,814.3726979,1707.085805,6.090975728,5.055852313,9.141999739,6.090975728,5.055852313,7.624077211,-0.009398,-0.006531,-0.052933,0.043535,-0.089974,-0.196145,0.106171,-0.20702,0.20194,-0.015698,-0.114546,0.098848,-0.366258,-0.482626,0.116368,3,150,1,10,0,6,6,1,3.287037037,1.359456,1.819643957,1,10,15.67,3,12.91666667,0,0,0,0,0,71,6,39.65146899,4.117707684,3.939927458,12.16511028,16,31.0992,6,0,8.239227253,42,0
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C13H19BO2/c1-10-7-6-8-11(9-10)14-15-12(2,3)13(4,5)16-14/h6-9H,1-5H3",2,7,3,1,41,1.059975887,9.242505361,814.3726979,1707.085805,6.090975728,5.055852313,9.141999739,6.090975728,5.055852313,7.624077211,-0.002117,-0.002003,-0.048225,0.046108,0.026953,-0.051376,0.078329,-0.19713,0.20444,-0.000557,-0.105122,0.104566,0.042537,-0.081353,0.123889,3,150,1,10,0,6,6,1,2.412037037,1.359456,1.819643957,1,11,15.67,3,12.91666667,0,0,0,0,0,71,6,39.65146899,4.117707684,3.939927458,12.16511028,16,31.0992,6,0,8.170616337,42,0
"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C13H19BO2/c1-10-6-8-11(9-7-10)14-15-12(2,3)13(4,5)16-14/h6-9H,1-5H3",2,7,3,1,41,1.059975887,9.242505361,814.3726979,1707.085805,6.090975728,5.055852313,9.141999739,6.090975728,5.055852313,7.624077211,-0.00755,-0.007556,-0.053098,0.045548,-0.036645,-0.127253,0.090607,-0.21479,0.20516,-0.006875,-0.111274,0.104399,-0.04115,-0.164566,0.123416,3,150,1,10,0,6,6,1,2.324074074,1.359456,1.819643957,1,12,15.67,3,12.91666667,0,0,0,0,0,71,6,39.65146899,4.117707684,3.939927458,12.16511028,16,31.0992,6,0,8.198441028,42,0
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-7-11(16)12-8-10(9(2)17-12)15-18-13(3,4)14(5,6)19-15/h8H,7H2,1-6H3",2,9,6,8,42.3,1.012144052,10.25618519,1036.2357,2245.188275,9.288860445,5.534177632,8.337793821,7.821148946,5.356499475,8.012947018,-0.031139,-0.025014,-0.086968,0.055829,-0.125905,-0.267421,0.141516,-0.3136,0.2247,-0.041664,-0.162851,0.121187,-0.276954,-0.404422,0.127468,2,25,5,5,0,5,5,1,2.435739074,1.359456,2.294156867,5,21,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,9.064187738,120,0
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-7-11(16)12-10(8-9(2)17-12)15-18-13(3,4)14(5,6)19-15/h8H,7H2,1-6H3",2,9,6,8,42.3,1.012144052,10.25618519,1036.2357,2245.188275,9.288860445,5.534177632,8.337793821,7.821148946,5.356499475,8.012947018,-0.002294,0.004661,-0.062356,0.060063,-0.007498,-0.149525,0.142027,-0.23451,0.22481,-0.004532,-0.1305,0.125968,-0.247957,-0.384936,0.136979,2,25,5,5,0,5,5,1,2.912627037,1.359456,2.294156867,5,23,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,9.309596586,120,1
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-6-11(16)12-8-7-10(17-12)9-15-18-13(2,3)14(4,5)19-15/h7-8H,6,9H2,1-5H3",2,9,6,8,42.3,1.012144052,10.25618519,1036.2357,2245.188275,9.288860445,5.534177632,8.337793821,7.821148946,5.356499475,8.012947018,0.072703,0.090918,-0.08828,0.054559,-0.022415,-0.39504,0.128945,-0.61939,0.22565,0.084849,-0.261229,0.118605,0.214207,-0.268134,0.164095,2,25,5,5,0,5,5,1,2.297327037,1.116290667,2.294156867,5,25,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,8.072502502,120,0
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-9-7-8-11(17-9)12(16)10(2)15-18-13(3,4)14(5,6)19-15/h7-8,10H,1-6H3",2,9,6,8,42.3,1.012144052,10.25618519,1036.2357,2245.188275,9.288860445,5.534177632,8.337793821,7.821148946,5.356499475,8.012947018,0.026284,0.035761,-0.060105,0.043194,0.067386,0.150519,-0.041585,-0.46775,0.21442,0.021161,-0.175083,0.098123,0.260313,-0.069389,0.16486,2,25,5,5,0,5,5,1,2.394011037,1.359456,2.294156867,5,24,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,8.790704048,120,0
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-10-6-7-12(17-10)11(16)8-9-15-18-13(2,3)14(4,5)19-15/h6-7H,8-9H2,1-5H3",2,9,6,8,42.3,1.012144052,10.25618519,1036.2357,2245.188275,9.288860445,5.534177632,8.337793821,7.821148946,5.356499475,8.012947018,0.013049,0.0225,-0.100035,0.035135,-0.026761,-0.117611,0.023934,-0.57566,0.19781,0.034141,-0.252609,0.084935,-0.19869,-0.639127,0.133559,2,25,5,5,0,5,5,1,1.306158336,1.116290667,2.294156867,5,31,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,8.403365535,120,0
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-7-11(16)12-8-10(9(2)17-12)15-18-13(3,4)14(5,6)19-15/h8H,7H2,1-6H3",2,5,6,6,31,1.005835671,10.00822993,875.3439135,1697.282211,8.602930677,5.099262904,7.832923246,7.116061716,5.099262904,7.370866943,-0.031139,-0.025014,-0.086968,0.055829,-0.125905,-0.267421,0.141516,-0.3136,0.2247,-0.041664,-0.162851,0.121187,-0.276954,-0.404422,0.127468,2,25,5,5,0,5,5,1,2.435739074,1.359456,2.294156867,5,21,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,9.064187738,120,1
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-7-11(16)12-10(8-9(2)17-12)15-18-13(3,4)14(5,6)19-15/h8H,7H2,1-6H3",2,5,6,6,31,1.005835671,10.00822993,875.3439135,1697.282211,8.602930677,5.099262904,7.832923246,7.116061716,5.099262904,7.370866943,-0.002294,0.004661,-0.062356,0.060063,-0.007498,-0.149525,0.142027,-0.23451,0.22481,-0.004532,-0.1305,0.125968,-0.247957,-0.384936,0.136979,2,25,5,5,0,5,5,1,2.912627037,1.359456,2.294156867,5,23,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,9.309596586,120,0
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-6-11(16)12-8-7-10(17-12)9-15-18-13(2,3)14(4,5)19-15/h7-8H,6,9H2,1-5H3",2,5,6,6,31,1.005835671,10.00822993,875.3439135,1697.282211,8.602930677,5.099262904,7.832923246,7.116061716,5.099262904,7.370866943,0.072703,0.090918,-0.08828,0.054559,-0.022415,-0.39504,0.128945,-0.61939,0.22565,0.084849,-0.261229,0.118605,0.214207,-0.268134,0.164095,2,25,5,5,0,5,5,1,2.297327037,1.116290667,2.294156867,5,25,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,8.072502502,120,0
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-9-7-8-11(17-9)12(16)10(2)15-18-13(3,4)14(5,6)19-15/h7-8,10H,1-6H3",2,5,6,6,31,1.005835671,10.00822993,875.3439135,1697.282211,8.602930677,5.099262904,7.832923246,7.116061716,5.099262904,7.370866943,0.026284,0.035761,-0.060105,0.043194,0.067386,0.150519,-0.041585,-0.46775,0.21442,0.021161,-0.175083,0.098123,0.260313,-0.069389,0.16486,2,25,5,5,0,5,5,1,2.394011037,1.359456,2.294156867,5,24,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,8.790704048,120,0
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-10-6-7-12(17-10)11(16)8-9-15-18-13(2,3)14(4,5)19-15/h6-7H,8-9H2,1-5H3",2,5,6,6,31,1.005835671,10.00822993,875.3439135,1697.282211,8.602930677,5.099262904,7.832923246,7.116061716,5.099262904,7.370866943,0.013049,0.0225,-0.100035,0.035135,-0.026761,-0.117611,0.023934,-0.57566,0.19781,0.034141,-0.252609,0.084935,-0.19869,-0.639127,0.133559,2,25,5,5,0,5,5,1,1.306158336,1.116290667,2.294156867,5,31,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,8.403365535,120,0
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-7-11(16)12-8-10(9(2)17-12)15-18-13(3,4)14(5,6)19-15/h8H,7H2,1-6H3",2,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.031139,-0.025014,-0.086968,0.055829,-0.125905,-0.267421,0.141516,-0.3136,0.2247,-0.041664,-0.162851,0.121187,-0.276954,-0.404422,0.127468,2,25,5,5,0,5,5,1,2.435739074,1.359456,2.294156867,5,21,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,9.064187738,120,1
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-7-11(16)12-10(8-9(2)17-12)15-18-13(3,4)14(5,6)19-15/h8H,7H2,1-6H3",2,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,-0.002294,0.004661,-0.062356,0.060063,-0.007498,-0.149525,0.142027,-0.23451,0.22481,-0.004532,-0.1305,0.125968,-0.247957,-0.384936,0.136979,2,25,5,5,0,5,5,1,2.912627037,1.359456,2.294156867,5,23,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,9.309596586,120,0
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-6-11(16)12-8-7-10(17-12)9-15-18-13(2,3)14(4,5)19-15/h7-8H,6,9H2,1-5H3",2,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.072703,0.090918,-0.08828,0.054559,-0.022415,-0.39504,0.128945,-0.61939,0.22565,0.084849,-0.261229,0.118605,0.214207,-0.268134,0.164095,2,25,5,5,0,5,5,1,2.297327037,1.116290667,2.294156867,5,25,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,8.072502502,120,0
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-9-7-8-11(17-9)12(16)10(2)15-18-13(3,4)14(5,6)19-15/h7-8,10H,1-6H3",2,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.026284,0.035761,-0.060105,0.043194,0.067386,0.150519,-0.041585,-0.46775,0.21442,0.021161,-0.175083,0.098123,0.260313,-0.069389,0.16486,2,25,5,5,0,5,5,1,2.394011037,1.359456,2.294156867,5,24,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,8.790704048,120,0
"InChI=1S/C8H10O2/c1-3-7(9)8-5-4-6(2)10-8/h4-5H,3H2,1-2H3","InChI=1S/C14H21BO4/c1-10-6-7-12(17-10)11(16)8-9-15-18-13(2,3)14(4,5)19-15/h6-7H,8-9H2,1-5H3",2,2,6,2,31.3,1.007407269,10.0750729,972.4636489,1848.059175,9.796551091,4.45505795,9.176850355,7.039665579,4.368734745,7.203240956,0.013049,0.0225,-0.100035,0.035135,-0.026761,-0.117611,0.023934,-0.57566,0.19781,0.034141,-0.252609,0.084935,-0.19869,-0.639127,0.133559,2,25,5,5,0,5,5,1,1.306158336,1.116290667,2.294156867,5,31,22.8,6,22.55,1,2,1,0,0,260,5,50.50355976,5.283143825,6.8222682,14.54748364,26,38.6283,5,2,8.403365535,120,0
